Object, Count, Frequency
he asked, but his comrade was already galloping off past Vasili the Beatified in the direction from which the screams came., 1, 0.00002910
At a single gesture from him everyone went out on tiptoe, leaving the great man to himself and his emotion., 1, 0.00002910
He pushed through, evidently looking for someone., 1, 0.00002910
She only felt a soft hand taking hers firmly, and she touched with her lips a white forehead, over which was beautiful light- brown hair smelling of pomade., 1, 0.00002910
This letter having no other object, I pray God, monsieur le Prince Koutouzov, to keep you in His holy and gracious protection!, 1, 0.00002910
Yes, sir, said the man., 1, 0.00002910
It was the second night that neither of them had slept, watching the boy who was in a high fever., 1, 0.00002910
The adjutant asked whether Napoleon wished the troops to cross it?, 1, 0.00002910
When the twenty minutes had elapsed and the time had come for the old prince to get up, Tikhon came to call the young prince to his father., 1, 0.00002910
What struck him was that Denisov did not seem glad to see him, and smiled at him unnaturally., 1, 0.00002910
All was tranquil in the yard., 1, 0.00002910
And to feel not exactly dull, but sad?, 1, 0.00002910
You have that., 1, 0.00002910
But the countess' health obliged them to delay their departure from day to day., 1, 0.00002910
And cries of horror were heard in the crowd., 1, 0.00002910
I can't leave it like this., 1, 0.00002910
Black robber bees are swiftly and stealthily prowling about the combs, and the short home bees, shriveled and listless as if they were old, creep slowly about without trying to hinder the robbers, having lost all motive and all sense of life., 1, 0.00002910
asked Napoleon, noticing that all the courtiers were looking at something concealed under a cloth., 1, 0.00002910
That's Rostova, the one who., 1, 0.00002910
They were all waiting for Bennigsen, who on the pretext of inspecting the position was finishing his savory dinner., 1, 0.00002910
and success., 1, 0.00002910
She knew that for the Penza estates and Nizhegorod forests she could demand this, and she received what she demanded., 1, 0.00002910
Do you know the condition I am in?, 1, 0.00002910
business., 1, 0.00002910
At that moment Pierre involuntarily betrayed to her, to Princess Mary, and above all to himself, a secret of which he himself had been unaware., 1, 0.00002910
Don't imagine that sorrow is the work of men., 1, 0.00002910
There was no answer to any of these questions, except one, and that not a logical answer and not at all a reply to them., 1, 0.00002910
Dolokhov was counting the money and noting something down., 1, 0.00002910
Having interrupted one another they both stopped to let the other continue., 1, 0.00002910
Murat's face beamed with stupid satisfaction as he listened to Monsieur de Bal-macheve., 1, 0.00002910
The princess blushed, and raised her arms with a gesture of despair., 1, 0.00002910
Where is the Emperor?, 1, 0.00002910
On such feelings, more or less dimly shared by all, the unanimity and general approval were founded with which, despite court influences, the popular choice of Kutuzov as commander-in-chief was received., 1, 0.00002910
I'll take your bet tomorrow, but now we are all going to ----'s., 1, 0.00002910
The dying man lay as lifeless and immovable as before., 1, 0.00002910
Prince Andrew entered a plain tidy room and saw at the table a man of forty with a long waist, a long closely cropped head, deep wrinkles, scowling brows above dull greenish-hazel eyes and an overhanging red nose., 1, 0.00002910
Pierre felt that he had still much to do and to do quickly., 1, 0.00002910
The great thing is the serving, that's it., 1, 0.00002910
The little princess talked incessantly, her short, downy upper lip continually and rapidly touching her rosy nether lip when necessary and drawing up again next moment when her face broke into a smile of glittering teeth and sparkling eyes., 1, 0.00002910
I will tell my sister to ask her to dinner, said Anatole., 1, 0.00002910
Well then, you won't understand., 1, 0.00002910
She got up quickly just as Nicholas entered, almost ran to the door which was hidden by curtains, struck her head against it, and rushed from the room with a moan either of pain or sorrow., 1, 0.00002910
He reddened and turned away., 1, 0.00002910
But he regarded such a refusal as a slur on his father's memory, which he held sacred, and therefore would not hear of refusing and accepted the inheritance together with the obligation to pay the debts., 1, 0.00002910
You were near him., 1, 0.00002910
There, there!, 1, 0.00002910
He got up without saying a word and went downstairs to his own room., 1, 0.00002910
How she is singing today!, 1, 0.00002910
The life of old Prince Bolkonski, Prince Andrew, and Princess Mary had greatly changed since 1805., 1, 0.00002910
To avoid unpleasant encounters with the old man, the natural method was to do what had been done with him at Austerlitz and with Barclay at the beginning of the Russian campaign--to transfer the authority to the Emperor himself, thus cutting the ground from under the commander in chief's feet without upsetting the old man by informing him of the change., 1, 0.00002910
The cavalry singers were passing close by:, 1, 0.00002910
She is very unfortunate!, 1, 0.00002910
Four years before, meeting a German comrade in the stalls of a Moscow theater, Berg had pointed out Vera Rostova to him and had said in German, das soll mein Weib werden, * and from that moment had made up his mind to marry her., 1, 0.00002910
said Pierre suddenly, rising and beginning to pace up and down the room., 1, 0.00002910
Tucking his legs under him and dropping his head he sat down on the cold ground by the wheel of the cart and remained motionless a long while sunk in thought., 1, 0.00002910
Bah!, 1, 0.00002910
There were a good many people there, but nearly all strangers to Natasha., 1, 0.00002910
Why don't I pray for what I want?, 1, 0.00002910
Yes, so it is, so it is, said the general angrily, lowering the field glass and shrugging his shoulders, so it is!, 1, 0.00002910
One was snatched out before my eyes., 1, 0.00002910
My vocation is to be happy with another kind of happiness, the happiness of love and self-sacrifice., 1, 0.00002910
Saber him!, 1, 0.00002910
cried the officer, turning on him with tipsy rage, who are you?, 1, 0.00002910
She wanted to cry., 1, 0.00002910
They seized Makar Alexeevich by the arms and dragged him to the door., 1, 0.00002910
he roared, Hurrah!, 1, 0.00002910
If there is any misunderstanding and discord between you and Mary, I can't blame her for it at all., 1, 0.00002910
Perhaps they will be fashionable again by then., 1, 0.00002910
We'll take you in hand., 1, 0.00002910
She is so sweet, so good- natured, and her position now is a very hard one., 1, 0.00002910
She was still sitting before a looking-glass with a dressing jacket thrown over her slender shoulders., 1, 0.00002910
